frame,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,hip_rotation,spine_lean,stance_width_normalized,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_wrist_dx,left_wrist_dy,right_wrist_dx,right_wrist_dy,left_wrist_speed,right_wrist_speed,combined_wrist_speed
10,26.26653542278412,26.73000160786977,152.75347321188127,158.57014094946197,157.57575548752345,160.24497978277762,2.4256742834453853,-7.473988586115873,0.7576756813074701,0.5521838665008545,0.663741409778595,0.5630766153335571,0.662083625793457,-0.0005517005920410156,-6.723403930664062e-05,-0.002457916736602783,-0.001690208911895752,0.013567168057160362,0.07281730861662425,0.04319223833689231
11,26.987339943055265,26.69124664034404,151.30249375423395,156.44299809973595,158.3480235910921,160.1282464234737,6.11245476362982,-7.5407310980531,0.7820580718647484,0.5505052208900452,0.6626057028770447,0.5616677403450012,0.6622916460037231,-0.0016786456108093262,-0.001135706901550293,-0.0014088749885559082,0.00020802021026611328,0.04947466531044858,0.03476482186134095,0.042119743585894764
12,27.22749743094371,25.59227886291346,151.20711836089822,154.98973275928026,159.58964477436868,160.3356479688372,8.594721370032179,-7.5970756352834075,0.8262788483349707,0.5508748888969421,0.6616526246070862,0.5632874369621277,0.661983072757721,0.00036966800689697266,-0.0009530782699584961,0.0016196966171264648,-0.00030857324600219727,0.02495429273414511,0.04024944676347721,0.03260186974881116
13,27.492505001707936,25.336143786614016,150.91124107311003,154.75951381562962,159.53744964304883,160.36142917265906,9.729921980990547,-7.633830930193865,0.8681830387682257,0.5506037473678589,0.6612195372581482,0.5638777017593384,0.6620218753814697,-0.00027114152908325195,-0.0004330873489379883,0.0005902647972106934,3.88026237487793e-05,0.012473067683500568,0.01444001841056364,0.013456543047032104
14,28.149669649320227,26.23409276421438,149.87471052325066,155.79964557533174,160.73997687901777,160.62795346059696,13.412611498636256,-7.569003749771604,1.1080643557592158,0.5490705966949463,0.6599523425102234,0.5629848837852478,0.6618531346321106,-0.0015331506729125977,-0.0012671947479248047,-0.0008928179740905762,-0.00016874074935913086,0.04855466303580683,0.022180362965830897,0.03536751300081886
15,28.774157351893233,28.34930294534328,149.87930883915746,157.36828896290447,160.63026220590467,160.40091219645953,16.48646174206218,-7.548774107774414,1.288015270691193,0.5478924512863159,0.6595905423164368,0.5599324703216553,0.6610954999923706,-0.001178145408630371,-0.0003618001937866211,-0.0030524134635925293,-0.0007576346397399902,0.03008519306175905,0.07677323259623686,0.05342921282899796
16,29.203633697163674,30.021933815106472,150.0612200354082,157.68757614697532,160.72030918713153,159.6812301873913,19.96949981585694,-7.656932809253392,1.7518064727514813,0.547227144241333,0.6596032977104187,0.5578538775444031,0.6585978865623474,-0.0006653070449829102,1.2755393981933594e-05,-0.0020785927772521973,-0.0024976134300231934,0.016243754681253893,0.07932098398915301,0.04778236933520345
17,29.59487114110467,30.744403858022107,150.2660337498396,157.33093372173093,160.75289973137254,159.23441198927028,21.11848870544276,-7.612885387536514,1.7983335071593316,0.5467613339424133,0.659240186214447,0.5567628741264343,0.6571365594863892,-0.00046581029891967773,-0.0003631114959716797,-0.00109100341796875,-0.001461327075958252,0.014417531490270318,0.044517451537083544,0.029467491513676933
18,29.722390840836237,31.23238887743021,148.23281148729808,155.91925727635717,160.67615946999427,158.62376519378904,25.757757881032518,-7.531103035290535,1.9885874410236255,0.5449990034103394,0.6582800149917603,0.5539295673370361,0.6558683514595032,-0.0017623305320739746,-0.0009601712226867676,-0.0028333067893981934,-0.0012682080268859863,0.04899086256509007,0.07577612949721986,0.062383496031154964
19,30.117090926613404,31.485446984445954,148.6200585295707,155.48079273743065,160.43225042300904,156.7368087926903,29.249855426422577,-7.428254611284066,2.0201242466937384,0.5448189973831177,0.6576701998710632,0.552742600440979,0.6545653939247131,-0.0001800060272216797,-0.0006098151206970215,-0.001186966896057129,-0.001302957534790039,0.015521147525273227,0.04302554493676048,0.029273346231016854
20,30.726708701749246,31.476625534625963,146.6547588168687,154.80963190717134,160.77590531239542,156.70234159193612,36.20675829396093,-7.259120776156605,2.445879190554926,0.5428708791732788,0.6553922295570374,0.5514498353004456,0.6537066698074341,-0.0019481182098388672,-0.002277970314025879,-0.0012927651405334473,-0.0008587241172790527,0.07316896997130076,0.03788534436058326,0.05552715716594201
21,31.591803417509986,31.04924186594016,144.91797112039112,154.02600531918011,161.56594129972743,153.31157469855023,51.56806979806967,-7.166719786293247,2.909640950733513,0.5410764813423157,0.6532159447669983,0.5502992868423462,0.6529848575592041,-0.0017943978309631348,-0.0021762847900390625,-0.0011505484580993652,-0.0007218122482299805,0.06885477161368135,0.03315554423812293,0.05100515792590214
22,32.38058263771085,30.579556113800137,144.86029251233174,153.67102288253415,161.6745924196316,153.53307840638124,67.92053631164174,-7.03709773446561,2.8688010770291825,0.5409088730812073,0.6515275239944458,0.5488821268081665,0.6529372334480286,-0.00016760826110839844,-0.0016884207725524902,-0.0014171600341796875,-4.762411117553711e-05,0.041418518554770765,0.034613736471192834,0.0380161275129818
23,32.66098184273856,30.63216683642275,144.82566947100372,153.94583669462654,162.66762094368713,149.2885450718296,75.848235326371,-6.973722111443443,4.320766252867432,0.5409078001976013,0.6507149338722229,0.5482689738273621,0.6530486345291138,-1.0728836059570312e-06,-0.0008125901222229004,-0.0006131529808044434,0.00011140108108520508,0.019836105721084286,0.015212673115730319,0.017524389418407303
24,33.052936058374016,30.01544488896661,145.3215361399088,154.06536352846166,163.72345724118736,146.97812660545952,83.13094402274757,-6.984852450005631,4.68175343082978,0.5413198471069336,0.6500878930091858,0.548940122127533,0.6531932950019836,0.0004120469093322754,-0.0006270408630371094,0.0006711483001708984,0.00014466047286987305,0.018315736392437443,0.01675961133960876,0.0175376738660231
25,33.25251495815388,29.531994962364415,145.7762298435455,153.67942023151255,164.2226627543633,142.33426479012363,87.0266809343037,-7.099357718072524,5.336832402636948,0.5416711568832397,0.6498349905014038,0.5492343902587891,0.6530453562736511,0.00035130977630615234,-0.0002529025077819824,0.0002942681312561035,-0.00014793872833251953,0.010566814212075212,0.008040046034529754,0.009303430123302484
26,33.461475108903315,29.32308518257176,146.1656250494316,153.77824719004647,163.8007239122387,140.7368477714541,90.85182913131939,-7.202395506302329,5.884945895398382,0.5419103503227234,0.6492655873298645,0.5496907830238342,0.6528969407081604,0.00023919343948364258,-0.0005694031715393066,0.000456392765045166,-0.00014841556549072266,0.015076269709856906,0.011715255674880354,0.01339576269236863
27,33.3254669711774,29.35899035461283,146.23505624765127,154.35041892525896,163.73595947316466,140.19143901267407,93.8435272921513,-7.2972248290598145,6.4346221593249,0.5420216917991638,0.6487780809402466,0.550146222114563,0.652696967124939,0.00011134147644042969,-0.0004875063896179199,0.00045543909072875977,-0.00019997358322143555,0.01220691985202787,0.012142183929859118,0.012174551890943495
28,33.55673033991597,29.393347376217307,146.9416821016027,154.6919559827234,163.90299988403504,139.04327854736408,103.94651368430166,-7.400376717569004,6.745087375305829,0.5423170924186707,0.6482276320457458,0.5502881407737732,0.6522171497344971,0.00029540061950683594,-0.0005504488945007324,0.00014191865921020508,-0.00047981739044189453,0.015249619922368625,0.012214392032016205,0.013732005977192416
29,33.39665503438287,28.674966574517825,147.13830067906818,153.78966007120945,163.62222247218793,137.51189912541895,117.46282853603508,-7.322979521061863,6.2528761304772305,0.5432431101799011,0.6468979120254517,0.5504370927810669,0.6513032913208008,0.0009260177612304688,-0.0013297200202941895,0.00014895200729370117,-0.0009138584136962891,0.039555246067938934,0.022602525226536444,0.031078885647237688
30,33.32667819739199,28.28707269946349,148.53096606610453,153.75476265768472,163.77417233123086,137.62706717994604,124.8623635706873,-7.2455489525345325,5.943059486082285,0.5449651479721069,0.6464581489562988,0.5506064295768738,0.6509130597114563,0.0017220377922058105,-0.00043976306915283203,0.00016933679580688477,-0.0003902316093444824,0.0433856346259615,0.010384141131889194,0.026884887878925345
31,33.238707450707736,27.64623039987494,149.20651875596334,153.4522428689338,163.48858692663507,137.07627038320706,129.68037518085688,-7.273003898836687,5.959408949041999,0.5461218953132629,0.6460261940956116,0.5517334342002869,0.6509726643562317,0.0011567473411560059,-0.00043195486068725586,0.001127004623413086,5.9604644775390625e-05,0.030141821416819668,0.027549690896216603,0.028845756156518135
32,33.432408863415034,27.315413963269698,149.64313998183192,153.36396232295053,163.73607992300572,136.67652143824836,133.86224883068155,-7.376107586569761,5.939934248544825,0.546292245388031,0.6459355354309082,0.5523062944412231,0.6511345505714417,0.0001703500747680664,-9.065866470336914e-05,0.0005728602409362793,0.00016188621520996094,0.004710624599281372,0.014531707555308004,0.009621166077294688
33,33.30481795758037,26.56948168219196,150.60203222514983,153.7461280832677,165.06440635471446,136.76760268901307,182.79464150126574,-7.421998372461686,5.962827886300858,0.5474070906639099,0.6455249190330505,0.5541079640388489,0.6512739062309265,0.0011148452758789062,-0.000410616397857666,0.0018016695976257324,0.00013935565948486328,0.029001653269842314,0.0441118130503266,0.036556733160084454
34,32.99058415307072,26.09383017991711,151.2056314004084,153.06296072159338,166.434117946943,137.47661234271663,261.66312969389526,-7.558024326626535,5.792429579494684,0.5485894083976746,0.6446875929832458,0.5543060898780823,0.651516318321228,0.0011823177337646484,-0.0008373260498046875,0.00019812583923339844,0.00024241209030151367,0.035366305648507235,0.007642513957003102,0.02150440980275517
35,32.86288982577924,25.92717648137597,151.5993237440265,152.9694916608033,166.9151421408808,137.86013742341186,272.893631135015,-7.587582994452135,5.667642699664899,0.5491978526115417,0.6441090106964111,0.5544016361236572,0.6517733335494995,0.0006084442138671875,-0.0005785822868347168,9.554624557495117e-05,0.0002570152282714844,0.020495914303981233,0.006693491785763687,0.01359470304487246
36,32.556789998824286,25.49133994726612,152.4539054082008,152.3157391463307,167.41600978977417,137.25321699593945,283.39958070175567,-7.687307788730407,5.64111540412374,0.5508186221122742,0.6437020301818848,0.554951548576355,0.6520285606384277,0.0016207695007324219,-0.0004069805145263672,0.0005499124526977539,0.00025522708892822266,0.0407927684935971,0.014799243093068267,0.027796005793332683
37,32.21564583754271,24.926562962298615,153.9959673154208,150.34100264260826,168.40584716185168,137.16601460844586,295.91852222408033,-8.25443929889492,5.375620264933124,0.552786648273468,0.6434404253959656,0.5548245310783386,0.6527832746505737,0.0019680261611938477,-0.00026160478591918945,-0.00012701749801635742,0.0007547140121459961,0.04846394802805062,0.01868237142940528,0.033573159728727944
38,32.144020107313665,26.13786919291624,154.72144802939596,151.0666263906039,168.65594594693735,137.41999690556932,301.340149928124,-8.66822691768409,5.205952998327496,0.553400993347168,0.643254816532135,0.5542075634002686,0.6534031629562378,0.0006143450736999512,-0.0001856088638305664,-0.0006169676780700684,0.0006198883056640625,0.01566624272343679,0.021349605003168043,0.018507923863302418
39,31.394323664938913,25.427086768682255,154.2024935239974,150.1165917664372,168.58350320694353,137.5761298637919,303.4275167469524,-8.873447589608089,5.120994542020354,0.5540309548377991,0.6431484222412109,0.5542011857032776,0.6549202799797058,0.0006299614906311035,-0.00010639429092407227,-6.377696990966797e-06,0.0015171170234680176,0.015595729332554901,0.037034579333515304,0.026315154333035103
40,30.46206166401891,24.835820829057482,153.9073942149853,149.62492530218512,168.32593371554577,138.04611412451817,304.9670833920806,-9.039297227848376,5.05136381197979,0.5556256771087646,0.6430867314338684,0.5542196035385132,0.655250608921051,0.0015947222709655762,-6.16908073425293e-05,1.8417835235595703e-05,0.00033032894134521484,0.038957786199906974,0.008076163990707222,0.023516975095307098
41,29.136911417657444,23.945238286692227,153.1423982608688,149.53470757771728,168.44157909479188,138.9798083791389,306.5229270472631,-9.087772444937766,4.8189352777380385,0.5575555562973022,0.6426997780799866,0.5550143122673035,0.6552627086639404,0.0019298791885375977,-0.00038695335388183594,0.0007947087287902832,1.2099742889404297e-05,0.048047814948233084,0.019401835215779754,0.033724825082006415
42,28.337679891350778,23.264200288257673,151.85734241253863,150.55337919362728,168.33120357951915,140.24685326882093,307.2271400481515,-9.247863745580041,4.707931895632673,0.5579456686973572,0.6420091986656189,0.5559612512588501,0.6563817858695984,0.00039011240005493164,-0.0006905794143676758,0.0009469389915466309,0.001119077205657959,0.019361547394949812,0.03578536553934064,0.02757345646714523
43,27.421481705829613,22.220073942280056,151.19569616000695,151.80821407591168,168.25416214753807,140.697246027656,308.5737968018941,-9.418363283465037,4.618122367122547,0.5588095188140869,0.6416773200035095,0.556831955909729,0.6591351628303528,0.0008638501167297363,-0.000331878662109375,0.0008707046508789062,0.0027533769607543945,0.022590085485254697,0.07049316102776236,0.04654162325650853
44,26.592018134177078,21.285504735650818,150.75924886228339,153.24580582111628,168.203370650268,141.27629032673104,309.4039408337235,-9.48765255412876,4.56183729468388,0.5601144433021545,0.6413078308105469,0.5592087507247925,0.6603778600692749,0.001304924488067627,-0.0003694891929626465,0.0023767948150634766,0.0012426972389221191,0.03310676201502402,0.06547162379806404,0.04928919290654403
45,24.30166886875957,18.62971251535554,149.58416319887522,151.80156231549128,168.68966622785146,145.19250162381746,315.90206619236426,-9.516574524007344,4.2578716301293875,0.5629187822341919,0.6413202285766602,0.5606467723846436,0.6611056327819824,0.0028043389320373535,1.239776611328125e-05,0.0014380216598510742,0.0007277727127075195,0.06845721739306097,0.03934297909428195,0.053900098243671465
46,24.269337773384464,18.801878861573158,149.84999342213868,153.92785978449982,168.74694412283787,145.8656164768727,317.0804205078623,-9.228119020205769,4.2720138445533395,0.563152551651001,0.6413447856903076,0.5612569451332092,0.6620488166809082,0.00023376941680908203,2.4557113647460938e-05,0.0006101727485656738,0.0009431838989257812,0.005737931023753798,0.027421935913150907,0.01657993346845235
47,22.969293248650473,18.68769804286296,148.8497822410834,154.5869250844093,168.75480631176396,146.62843186579607,-41.420230839524805,-9.20922779182528,4.306491779688645,0.565104603767395,0.6415226459503174,0.5619707107543945,0.6622304916381836,0.001952052116394043,0.00017786026000976562,0.0007137656211853027,0.00018167495727539062,0.04784881513884194,0.017979235447217152,0.032914025293029545
48,21.828704811154466,17.47915110500775,148.310543053983,153.80144526414253,168.76801744677365,148.89948713570163,-39.67310896800552,-9.521293722826508,4.218195585699774,0.567061722278595,0.6417459845542908,0.5629109740257263,0.6619420647621155,0.001957118511199951,0.00022333860397338867,0.0009402632713317871,-0.00028842687606811523,0.04808517055971247,0.024008318393669983,0.03604674447669123
49,19.420444052677627,16.222597455584328,146.9213992374017,152.34560603067257,168.8261648989167,152.05989173377014,-38.41116751062262,-10.089766749218901,4.069289872484527,0.5708435773849487,0.6417832970619202,0.564017117023468,0.6619997024536133,0.0037818551063537598,3.731250762939453e-05,0.0011061429977416992,5.7637691497802734e-05,0.0923231298740543,0.027038622065218263,0.05968087596963628
50,17.855341969691512,16.901423486587074,146.14067798413123,152.68547001832357,168.8419326247336,152.8643751638321,-39.761096175474734,-10.178699123319252,4.087198805573666,0.5728532671928406,0.6421455144882202,0.5638257265090942,0.6626552939414978,0.0020096898078918457,0.00036221742630004883,-0.0001913905143737793,0.0006555914878845215,0.049848875634651256,0.016671626828920934,0.033260251231786095
51,17.365838321167196,16.69621554764191,145.6757837669653,153.59006357840505,169.1203078435197,152.92811637330215,-39.80014294858236,-10.190052304992365,4.1395359140015815,0.5730704665184021,0.6422162055969238,0.5644451975822449,0.6635085344314575,0.00021719932556152344,7.069110870361328e-05,0.0006194710731506348,0.0008532404899597168,0.00557579098939062,0.025738945513921547,0.015657368251656083
52,16.603187473260736,15.556393120638333,143.93471933745377,151.34196452224813,168.94503151300938,152.7574470805781,-40.77842401528619,-10.11945440244736,4.113811425596673,0.5733818411827087,0.642480194568634,0.5647169947624207,0.6638108491897583,0.0003113746643066406,0.0002639889717102051,0.00027179718017578125,0.00030231475830078125,0.009965057413754329,0.009923817704891242,0.009944437559322786
53,15.132535179514983,15.601049074669215,143.77507249922647,154.11394910212238,168.843221731607,151.09088778348837,-40.78840802645371,-10.066234823333149,4.3690266800136195,0.573688805103302,0.6479762196540833,0.5659466981887817,0.6647750735282898,0.0003069639205932617,0.005496025085449219,0.001229703426361084,0.0009642243385314941,0.13437223094672088,0.03814594283844891,0.0862590868925849
54,14.302663197318083,13.875154298659604,143.25388591968732,154.1321690368872,168.0468297966396,150.88575996868727,-39.905805057415506,-10.05296852700092,4.271051039676424,0.5735781788825989,0.6520487070083618,0.5675246119499207,0.6671762466430664,-0.000110626220703125,0.0040724873542785645,0.001577913761138916,0.0024011731147766113,0.09944991469932679,0.07013821664524196,0.08479406567228437
55,13.741080009751203,13.421032310646295,144.10007614593908,153.93185328384783,167.25235520833618,150.69053697899406,-38.18373271211172,-10.143970359586929,4.2411196402408615,0.5735071301460266,0.6563964486122131,0.5681294798851013,0.6661549210548401,-7.104873657226562e-05,0.004347741603851318,0.0006048679351806641,-0.0010213255882263184,0.10614662804437498,0.028975807737812383,0.06756121789109368
56,13.473655637327488,14.305014760832057,146.8163286041704,156.95770029710192,166.64953363430268,149.8424249670931,-36.0211160951265,-10.098646040132307,4.277662834694682,0.5736342668533325,0.6630461812019348,0.5682796239852905,0.6652512550354004,0.0001271367073059082,0.00664973258972168,0.00015014410018920898,-0.0009036660194396973,0.16235588647704247,0.022361746829797108,0.09235881665341979
57,14.695545468443866,15.108988073675215,153.93896507461275,160.37757258795548,165.99076948056998,148.32744818241412,-33.91420020643102,-9.912516563554997,4.304151151063068,0.5735644698143005,0.6714367270469666,0.5681473612785339,0.664594829082489,-6.979703903198242e-05,0.008390545845031738,-0.0001322627067565918,-0.000656425952911377,0.2048281947121469,0.016346008035588618,0.11058710137386775
58,15.243950295585876,15.482590468153674,157.71758893434972,163.63129958585537,164.91187581607218,146.19674525112333,-33.360763091907245,-9.95080934760868,4.329222139402233,0.5739519000053406,0.6762505769729614,0.567986786365509,0.6671562194824219,0.00038743019104003906,0.004813849925994873,-0.00016057491302490234,0.0025613903999328613,0.11789056825710552,0.06264869265984246,0.090269630458474
59,15.402618328103726,16.55785730295516,159.83851365808724,162.74451946822566,164.17444246962998,144.8909080008481,-28.16673182578819,-10.191397941258957,4.479473742593714,0.5738518834114075,0.6813860535621643,0.5653097629547119,0.6608102321624756,-0.00010001659393310547,0.005135476589202881,-0.002677023410797119,-0.006345987319946289,0.1253855816783384,0.1681309726538332,0.1467582771660858
60,14.84437632469575,17.984886052267093,161.89083531164584,169.55387929763145,163.84331747488082,143.41022934383054,-29.427756016428248,-9.722321133283751,4.535832615565485,0.5749488472938538,0.6853822469711304,0.5655701756477356,0.6642659306526184,0.001096963882446289,0.0039961934089660645,0.00026041269302368164,0.0034556984901428223,0.10115939195854769,0.08459602884569706,0.09287771040212237
61,16.189671516517812,18.91271193568204,165.326921892362,173.19906176629163,164.04528984743425,145.16403287981697,-29.296905062228717,-8.543359634643764,4.558980123082241,0.572467029094696,0.6840141415596008,0.5613851547241211,0.6730453968048096,-0.002481818199157715,-0.001368105411529541,-0.004185020923614502,0.008779466152191162,0.06917878542649972,0.23741872842100872,0.15329875692375422
62,16.08230249888026,18.918582057027702,166.91970643808818,174.10196013396992,163.76171431719294,146.04639046586115,-28.95977244457319,-7.99306561145531,4.788484890549181,0.5714541673660278,0.6870994567871094,0.560006856918335,0.6762717962265015,-0.0010128617286682129,0.003085315227508545,-0.0013782978057861328,0.0032263994216918945,0.07927002636117404,0.08564503665196022,0.08245753150656712
63,16.71253367615461,19.863352025517614,167.9085628803977,175.47631424966394,163.53017205759397,147.47537032044954,328.97096313002805,-7.686325034030042,4.854831389380412,0.5680977702140808,0.6909239292144775,0.5563604831695557,0.6822582483291626,-0.0033563971519470215,0.003824472427368164,-0.003646373748779297,0.005986452102661133,0.12421304897735261,0.17110945664265292,0.14766125281000275
64,18.312132264635792,20.82928857345006,168.8898563828057,175.1942511169059,162.97754127150037,146.7485830137317,326.38434938785,-7.904618533442332,5.116297429464153,0.5643088817596436,0.6909223198890686,0.5537233948707581,0.6836257576942444,-0.003788888454437256,-1.6093254089355469e-06,-0.0026370882987976074,0.0013675093650817871,0.09249033573378629,0.072514530035735,0.08250243288476064
65,20.523463441221022,20.956597204406506,168.3778822462636,171.51879570625533,164.17591311984867,145.73723746119936,313.01459128959823,-7.721916493134243,6.18191004013018,0.554824709892273,0.6897761225700378,0.5501438975334167,0.6823298931121826,-0.009484171867370605,-0.0011461973190307617,-0.0035794973373413086,-0.0012958645820617676,0.23320214665689093,0.09292865504118233,0.16306540084903665
66,23.061814022301512,20.538363569157795,168.9257548587729,170.4753789520778,165.44381576887378,145.19815130544578,262.45967177384404,-7.122350429626579,8.125988977404132,0.5463318228721619,0.6877538561820984,0.5500203371047974,0.6822293400764465,-0.008492887020111084,-0.002022266387939453,-0.00012356042861938477,-0.00010055303573608398,0.21311559979132652,0.0038887854676699822,0.10850219262949826
67,22.627638442766298,19.797585614627987,167.84575037401345,168.1025810319811,165.63912395373518,143.51565357032868,231.59859189567246,-7.0177991944935565,10.28937290013214,0.5453490614891052,0.6865271329879761,0.5499956011772156,0.6819367408752441,-0.0009827613830566406,-0.0012267231941223145,-2.473592758178711e-05,-0.0002925992012023926,0.038370003981980615,0.007168099356465219,0.02276905166922292
68,23.838089193356655,19.626221160664546,168.24390102086605,165.86582641462465,165.86942249482627,143.87986139595967,195.52712306037412,-7.452738273509106,11.143183256648811,0.5439026355743408,0.6823583841323853,0.5484222173690796,0.6787360310554504,-0.0014464259147644043,-0.00416874885559082,-0.0015733838081359863,-0.003200709819793701,0.10771453999489317,0.0870621559671471,0.09738834798102014
69,24.156537164738697,17.417696290979748,163.96544247076503,152.0876124234651,167.45392542973505,149.456677251514,135.58675842077292,-7.562987456184134,19.63725044972053,0.5392186045646667,0.6706274151802063,0.5451119542121887,0.6633647680282593,-0.004684031009674072,-0.011730968952178955,-0.003310263156890869,-0.015371263027191162,0.3083477376740528,0.3838293816003211,0.346088559637187
70,26.485926890916208,19.604438559019986,164.52010128021672,149.55382291613986,168.75401312236255,155.56946240988367,121.6545042412488,-7.281852034197761,29.72384000538947,0.5341799855232239,0.6631216406822205,0.547017514705658,0.6512660980224609,-0.005038619041442871,-0.00750577449798584,0.0019055604934692383,-0.01209867000579834,0.22067858391289039,0.298980677187032,0.25982963054996117
71,27.808901129832854,12.668461671397658,164.8485979290174,151.61524154698867,169.57360429846014,159.72057807844786,90.16741854624888,-7.133541321858634,44.688517439731804,0.5295627117156982,0.6609010696411133,0.5629419684410095,0.6483117341995239,-0.004617273807525635,-0.0022205710411071777,0.015924453735351562,-0.0029543638229370117,0.12506921322939488,0.39536415770917993,0.2602166854692874
72,31.155035568365346,15.832621478943452,166.57471414786627,155.40251797619337,170.10307304249827,167.33680659435333,50.652012230506045,-6.911336524905795,19.734987780826216,0.5238738656044006,0.6527474522590637,0.5609680414199829,0.6477858424186707,-0.005688846111297607,-0.00815361738204956,-0.0019739270210266113,-0.0005258917808532715,0.2426948909060507,0.04986617882080357,0.14628053486342713
73,34.34651362651976,19.854959780330283,170.08769152235408,144.84701980353844,170.16651216984903,169.04176170000423,51.25902986398054,-7.195901603491556,15.183661471585909,0.523925244808197,0.6401805877685547,0.5471817255020142,0.6342495679855347,5.137920379638672e-05,-0.012566864490509033,-0.01378631591796875,-0.013536274433135986,0.30677153452685746,0.4716388318653503,0.38920518319610387
74,38.066142903186766,20.222204240373074,170.45823273503166,134.03981661457217,170.31742598760417,170.07732462696143,42.9974140693233,-7.154832086841361,10.93750202700424,0.5217923521995544,0.6273014545440674,0.5474726557731628,0.6252496242523193,-0.002132892608642578,-0.012879133224487305,0.00029093027114868164,-0.008999943733215332,0.3186738581532516,0.21981184028079262,0.26924284921702213
75,38.79195319962279,21.804281128911896,159.40076969523034,130.5554480953745,171.15245511019307,170.86334189615258,40.5325307963185,-7.118602897396574,7.752436013185709,0.5230118632316589,0.6109366416931152,0.5485013127326965,0.6159225702285767,0.0012195110321044922,-0.01636481285095215,0.0010286569595336914,-0.009327054023742676,0.40058813609320565,0.22906265318573066,0.3148253946394681
